internal/template/templates/.claude/skills/moai-workflow-testing/SKILL.md:175	MDLINK	OK(ROOT)	.claude/skills/moai-workflow-testing/modules/automated-code-review.md	-> internal/template/templates/.claude/skills/moai-workflow-testing/modules/automated-code-review.md
.claude/rules/moai/workflow/cadence-bridge.md:3	PATH	SKIP	.claude/skills/moai-workflow-loop/**
.claude/rules/moai/workflow/cadence-bridge.md:12	PATH	SKIP	.claude/skills/moai-workflow-loop/**
.claude/rules/moai/workflow/cadence-bridge.md:18	PATH	OK(ROOT)	.claude/skills/moai/workflows/loop.md	-> .claude/skills/moai/workflows/loop.md
.claude/rules/moai/workflow/cadence-bridge.md:18	PATH	OK(ROOT)	.claude/rules/moai/workflow/goal-directive.md	-> .claude/rules/moai/workflow/goal-directive.md
.claude/rules/moai/workflow/cadence-bridge.md:26	PATH	OK(ROOT)	.claude/rules/moai/workflow/orchestration-mode-selection.md	-> .claude/rules/moai/workflow/orchestration-mode-selection.md
.claude/rules/moai/workflow/cadence-bridge.md:66	PATH	OK(ROOT)	.claude/skills/moai/workflows/loop.md	-> .claude/skills/moai/workflows/loop.md
.claude/rules/moai/workflow/cadence-bridge.md:92	PATH	OK(ROOT)	.claude/rules/moai/workflow/ci-autofix-protocol.md	-> .claude/rules/moai/workflow/ci-autofix-protocol.md
.claude/rules/moai/workflow/cadence-bridge.md:92	PATH	OK(ROOT)	.claude/skills/moai/workflows/sync/delivery.md	-> .claude/skills/moai/workflows/sync/delivery.md
.claude/rules/moai/workflow/cadence-bridge.md:103	PATH	OK(ROOT)	.claude/rules/moai/workflow/goal-directive.md	-> .claude/rules/moai/workflow/goal-directive.md
